gora_id;pot_id;izhodisce;izhodisce_visina_m;sirina;dolzina;cilj;cilj_visina_m;ime_poti;cas_hoje_min;dolzina_km;zahtevnost;oznacena;ferata;visinska_razlika_m;visinska_razlika_po_poti_m;zemljevid;oprema_poletje;oprema_zima;ogledi;stevilo_slik;stevilo_komentarjev
18;6112;Erjavčeva koča na Vršiču;1525;46.43910;13.74830;Prisank / Prisojnik;2547;Slovenska pot;225;5.20;2;1;;1022;1035;Kranjska Gora 1:30.000;čelada;čelada, cepin, dereze;22290;50;2
18;6110;Erjavčeva koča na Vršiču;1525;46.43910;13.74830;Prisank / Prisojnik;2547;Kopiščarjeva pot;240;3.88;3;1;B/C;1022;1035;Kranjska Gora 1:30.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;17170;70;7
18;6111;Erjavčeva koča na Vršiču;1525;46.43910;13.74830;Prisank / Prisojnik;2547;grebenska pot;225;5.13;3;1;;1022;1035;Kranjska Gora 1:30.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;8550;60;3
18;6115;Vršič;1611;46.43360;13.74350;Prisank / Prisojnik;2547;čez Kajzljevo škrbino;270;5.44;3;1;;936;1085;Kranjska Gora 1:30.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;8050;67;5
18;6114;Erjavčeva koča na Vršiču;1525;46.43910;13.74830;Prisank / Prisojnik;2547;Jubilejna pot;375;8.98;3;1;B/C;1022;1365;Kranjska Gora 1:30.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;6880;80;0
18;6113;Erjavčeva koča na Vršiču;1525;46.43910;13.74830;Prisank / Prisojnik;2547;čez Kajzljevo škrbino;300;6.19;3;1;;1022;1100;Kranjska Gora 1:30.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;4760;63;1
19;192;Aljažev dom v Vratih;987;46.41280;13.84660;Rogljica;2547;zahodna pot;320;;;0;;1560;1580;Triglav 1 : 25.000;čelada;čelada, cepin, dereze;14572;45;0
22;193;Poldov rovt (Vrata);941;46.42160;13.86289;Dovški križ;2542;mimo bivaka;330;4.07;3;0;;1601;1601;Triglav 1 : 25.000;čelada;čelada, cepin, dereze;39811;40;18
22;1781;Poldov rovt (Vrata);941;46.42160;13.86289;Dovški križ;2542;čez Brinje;345;4.29;3;0;;1601;1601;Triglav 1 : 25.000;čelada;čelada, cepin, dereze;18103;40;8
23;201;Dolina Krma;944;46.38510;13.90710;Triglavski dom na Kredarici;2515;;300;8.38;1;1;;1571;1575;Triglav 1:25.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;140486;51;112
23;1097;Rudno polje;1347;46.34580;13.92360;Triglavski dom na Kredarici;2515;;325;11.70;2;1;;1168;1380;Triglav 1:25.000;čelada;čelada, cepin, dereze;38062;96;1
23;198;Aljažev dom v Vratih;987;46.41280;13.84660;Triglavski dom na Kredarici;2515;Tominškova pot;295;5.35;3;1;;1528;1528;Triglav 1 : 25.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;32441;28;5
23;199;Aljažev dom v Vratih;987;46.41280;13.84660;Triglavski dom na Kredarici;2515;čez Prag;300;7.02;3;1;;1528;1530;Triglav 1 : 25.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;28556;33;8
23;202;Konec ceste na Pokljuki;1312;46.33860;13.90450;Triglavski dom na Kredarici;2515;;300;10.93;2;1;;1203;1375;Triglav 1:25.000;čelada;čelada, cepin, dereze;26197;77;2
23;200;Dolina Kot;950;46.41570;13.89770;Triglavski dom na Kredarici;2515;;310;7.35;2;1;;1565;1650;Triglav 1:25.000;čelada;čelada, cepin, dereze;23892;66;8
23;2667;Zadnjica;650;46.38240;13.76040;Triglavski dom na Kredarici;2515;;450;15.02;2;1;;1865;1990;Triglav 1:25.000;čelada;čelada, cepin, dereze;10339;80;0
23;10708;Stara Fužina;573;46.29030;13.88680;Triglavski dom na Kredarici;2515;;410;15.20;1;1;;1942;1985;Triglav 1:25.000;čelada;čelada, cepin, dereze;2210;99;7
23;5961;Uskovnica (Lom);1076;46.31330;13.90540;Triglavski dom na Kredarici;2515;čez planino Spodnji Tosc;335;12.74;2;1;;1439;1640;TNP 1:50.000;čelada;čelada, cepin, dereze;2100;107;0
23;5969;Uskovnica (Razpotje);1215;46.32670;13.91070;Triglavski dom na Kredarici;2515;čez planino Spodnji Tosc;330;11.85;2;1;;1300;1525;TNP 1:50.000;čelada;čelada, cepin, dereze;1660;86;0
23;10755;Turkov rovt (Vrata);941;46.41790;13.85800;Triglavski dom na Kredarici;2515;po dolini Za Cmirom;310;7.08;2;1;;1574;1650;Triglav 1:25.000;čelada;čelada, cepin, dereze;63;54;0
25;223;Ravenska Kočna;1000;46.38500;14.53640;Jezerska Kočna;2540;mimo žičnice in po Kremžarjevi poti;300;5.83;3;1;;1540;1540;Kamniško Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;143151;47;152
25;1774;Suhadolnik;901;46.33520;14.51020;Jezerska Kočna;2540;čez Grdi graben in Dolce;315;6.30;3;1;;1639;1700;Kamniške in Savinjkse Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;36376;74;21
25;680;Ravenska Kočna;1000;46.38500;14.53640;Jezerska Kočna;2540;mimo žičnice in po Frischaufovi poti;390;7.38;3;1;;1540;1665;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;23382;61;5
25;1783;Suhadolnik;901;46.33520;14.51020;Jezerska Kočna;2540;čez Kokrsko sedlo in Dolce;375;8.03;3;1;;1639;1750;Kamniške in Savinjske Alpe 1:50.000;čelada;čelada, cepin, dereze;21952;90;5
25;2589;Suhadolnik;901;46.33520;14.51020;Jezerska Kočna;2540;čez Grdi graben in Kokrsko Kočno;315;6.17;3;1;;1639;1775;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;20452;83;21
25;2587;V Koncu;900;46.34200;14.56820;Jezerska Kočna;2540;čez Kokrsko Kočno;360;6.62;3;1;;1640;1835;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;17400;72;2
25;5484;Ravenska Kočna;1000;46.38500;14.53640;Jezerska Kočna;2540;po ferati in Kremžarjevi poti;330;5.01;2;1;;1540;1540;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;13989;71;6
25;2585;V Koncu;900;46.34200;14.56820;Jezerska Kočna;2540;čez Dolce;360;6.75;3;1;;1640;1765;Kamniške in Savinjske Alpe 1:50.000;čelada;čelada, cepin, dereze;12859;63;0
25;2590;Suhadolnik;901;46.33520;14.51020;Jezerska Kočna;2540;čez Kokrsko sedlo in Kokrsko Kočno;375;7.88;3;1;;1639;1800;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;10351;99;1
25;5485;Ravenska Kočna;980;46.38920;14.53190;Jezerska Kočna;2540;čez Štularjevo planino in po Kremžarjevi poti;300;6.04;3;1;;1560;1560;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;7411;38;0
25;5480;Ravenska Kočna;1000;46.38500;14.53640;Jezerska Kočna;2540;po ferati in Frischaufovi poti;420;6.56;2;1;;1540;1665;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;7219;85;0
25;5483;Ravenska Kočna;1000;46.38500;14.53640;Jezerska Kočna;2540;umik Žrela in po Kremžarjevi poti;305;5.86;3;1;;1540;1560;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;4580;62;9
25;5482;Ravenska Kočna;980;46.38920;14.53190;Jezerska Kočna;2540;čez Štularjevo planino in po Frischaufovi poti;390;7.60;3;1;;1560;1685;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;2500;52;0
25;5481;Ravenska Kočna;1000;46.38500;14.53640;Jezerska Kočna;2540;umik Žrela in po Frischaufovi poti;395;7.41;3;1;;1540;1680;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;2070;62;0
26;194;Dolina Kot;950;46.41570;13.89770;Rž;2538;;295;6.68;;0;;1588;1595;Triglav 1 : 25.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;18765;54;5
26;690;Aljažev dom v Vratih;987;46.41280;13.84660;Rž;2538;Tominškova pot;310;5.64;3;1;;1551;1560;Triglav 1:25.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;10444;37;0
26;691;Aljažev dom v Vratih;987;46.41280;13.84660;Rž;2538;čez Prag;315;7.31;3;1;;1551;1565;Triglav 1:25.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;8739;42;5
26;6285;Dolina Krma;944;46.38510;13.90710;Rž;2538;;360;10.46;;0;;1594;1725;TNP 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;3700;74;0
27;195;Dolina Kot;950;46.41570;13.89770;Rjavina;2532;plezalna pot;300;5.56;3;1;B/C;1582;1615;Triglav 1:25.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;119660;59;138
27;196;Dolina Kot;950;46.41570;13.89770;Rjavina;2532;grebenska pot;370;8.10;3;1;;1582;1745;Triglav 1:25.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;54550;72;25
27;1678;Dolina Krma;930;46.38510;13.90710;Rjavina;2532;čez Teme;320;9.66;;0;;1602;1630;TNP 1 : 50.000;čelada;čelada, cepin, dereze;28198;59;18
27;693;Aljažev dom v Vratih;987;46.41280;13.84660;Rjavina;2532;Tominškova pot;385;7.06;3;1;;1545;1700;Triglav 1:25.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;22346;54;7
27;692;Aljažev dom v Vratih;987;46.41280;13.84660;Rjavina;2532;čez Prag;390;8.72;3;1;;1545;1700;Triglav 1:25.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;14370;59;1
27;2534;Dolina Krma;930;46.38510;13.90710;Rjavina;2532;grebenska pot;405;10.84;3;1;;1602;1700;Triglav 1:25.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;13165;79;2
27;3476;Dolina Kot;950;46.41570;13.89770;Rjavina;2532;grebensko prečenje Macesnovec-Rjavina;480;;;0;;1582;1750;Triglav 1:25.000;čelada;čelada, cepin, dereze, svetilka;11549;19;0
27;3314;Konec ceste na Pokljuki;1312;46.33860;13.90450;Rjavina;2532;;385;13.52;3;1;;1220;1420;Triglav 1:25.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;9138;124;5
27;5093;Rudno polje;1347;46.34580;13.92360;Rjavina;2532;;410;14.31;3;1;;1185;1450;TNP 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;5525;144;0
28;55;V Koncu;900;46.34200;14.56820;Skuta;2532;čez Kokrsko sedlo;330;6.74;2;1;;1632;1800;Kamniške in Savinjske Alpe 1:50.000;čelada;čelada, cepin, dereze;181558;44;73
28;757;V Koncu;900;46.34200;14.56820;Skuta;2532;čez Žmavčarje;285;5.16;3;0;;1632;1632;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;110742;40;80
28;2336;Koča pod slapom Rinka;1024;46.36960;14.59860;Skuta;2532;skozi Turski žleb;315;5.59;3;1;;1508;1554;Kamniške in Savinjske Alpe 1:50 000;čelada, komplet za samovarovanje;čelada, cepin, dereze;79381;59;30
28;648;Suhadolnik;901;46.33520;14.51020;Skuta;2532;čez Kokrsko sedlo;345;8.08;2;1;;1631;1850;Kamniške in Savinjske Alpe 1:50.000;čelada;čelada, cepin, dereze;60688;70;27
28;685;Ravenska Kočna;1000;46.38500;14.53640;Skuta;2532;mimo žičnice in čez Dolgi hrbet;345;6.98;3;1;;1532;1700;Kamniške in Savinjske Alpe 1:50.00;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;49911;61;30
28;755;V  Koncu;900;46.34200;14.56820;Skuta;2532;čez Gamsov skret;315;6.62;3;0;;1632;1750;Kamniške in Savinjske Alpe 1:50.000;čelada;čelada, cepin, dereze;40869;72;15
28;5487;Ravenska Kočna;1000;46.38500;14.53640;Skuta;2532;po ferati in čez Dolgi hrbet;375;6.17;2;1;;1532;1700;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;23742;85;0
28;5488;Ravenska Kočna;980;46.38920;14.53190;Skuta;2532;čez Štularjevo planino in Dolgi hrbet;345;7.20;3;1;;1552;1720;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;7994;52;0
28;5486;Ravenska Kočna;1000;46.38500;14.53640;Skuta;2532;umik Žrela in čez Dolgi hrbet;350;7.02;3;1;;1532;1720;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;7047;76;0
31;1773;Suhadolnik;901;46.33520;14.51020;Kokrska Kočna;2520;čez Grdi graben;285;5.80;3;1;;1619;1700;Kamniške in Savinjkse Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;31605;74;25
31;416;Ravenska Kočna;1000;46.38500;14.53640;Kokrska Kočna;2520;mimo žičnice in po Kremžarjevi poti;330;6.15;3;1;;1520;1580;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;25475;51;10
31;2591;Suhadolnik;901;46.33520;14.51020;Kokrska Kočna;2520;čez Kokrsko sedlo;345;7.51;3;1;;1619;1725;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;11202;89;0
31;2592;V Koncu;900;46.34200;14.56820;Kokrska Kočna;2520;;330;6.21;3;1;;1620;1725;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;10524;63;1
31;6154;Suhadolnik;901;46.33520;14.51020;Kokrska Kočna;2520;po jugozahodnem grebenu;390;;;0;;1619;1619;Kamniške in Savinjske Alpe 1:50.000, Grintovci - 1 : 25 000;čelada;čelada, cepin, dereze;5580;27;1
31;5489;Ravenska Kočna;1000;46.38500;14.53640;Kokrska Kočna;2520;po ferati in Kremžarjevi poti;360;5.34;2;1;;1520;1580;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;4477;75;1
31;5491;Ravenska Kočna;980;46.38920;14.53190;Kokrska Kočna;2520;čez Štularjevo planino in po Kremžarjevi poti;330;6.37;3;1;;1540;1600;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;1500;38;0
31;5490;Ravenska Kočna;1000;46.38500;14.53640;Kokrska Kočna;2520;umik Žrela in po Kremžarjevi poti;335;6.19;3;1;;1520;1600;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;1400;66;0
33;203;Aljažev dom v Vratih;987;46.41280;13.84660;Stenar;2501;čez Sovatno;315;6.19;2;1;;1514;1520;Triglav 1:25.000;čelada;čelada, cepin, dereze;116011;73;70
33;682;Zadnjica;642;46.38240;13.76040;Stenar;2501;;360;11.08;1;1;;1859;1890;TNP 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;71042;81;15
33;2858;Aljažev dom v Vratih;987;46.41280;13.84660;Stenar;2501;čez Stenarska vratca;305;5.00;2;0;;1514;1550;Triglav 1:25.000;čelada;čelada, cepin, dereze;26240;69;7
33;758;Ruski križ;1036;46.44440;13.77460;Stenar;2501;čez Križ;375;8.17;3;1;;1465;1750;TNP 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;24551;104;4
33;6550;Pišnica;850;46.46880;13.78330;Stenar;2501;čez Križ;415;10.48;3;1;;1651;1810;Kranjska Gora 1:30.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;4000;110;0
33;11004;Aljažev dom v Vratih;987;;;Stenar;2501;Stenar po JV grebenu;360;;;0;;1514;1514;Triglav 1:50000;čelada, svetilka;čelada, cepin, dereze, svetilka;294;26;0
35;204;D postaja;2202;46.33260;13.53840;Prestreljenik;2499;;45;1.00;2;1;;297;297;Julijske Alpe - zahodni del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;41400;18;19
35;1185;Nevejski Preval;1170;46.39026;13.47534;Prestreljenik;2499;mimo koče Gilberti;255;9.24;2;1;;1329;1350;Julijske Alpe - zahodni del 1:50.000;čelada;čelada, cepin, dereze;21843;71;1
35;592;B postaja;970;46.34368;13.50812;Prestreljenik;2499;čez Krnico;265;6.35;2;1;;1529;1550;Julijske Alpe - zahodni del 1:50.000;čelada;čelada, cepin, dereze;19062;78;7
35;2724;Nevejski preval;1170;46.39026;13.47534;Prestreljenik;2499;pot 636;225;6.90;2;1;;1329;1350;Julijske Alpe - zahodni del 1:50.000;čelada;čelada, cepin, dereze;16384;74;1
35;2725;Nevejski preval;1170;46.38740;13.47340;Prestreljenik;2499;po smučarski progi;210;6.63;2;1;;1329;1329;Julijske Alpe - zahodni del 1:50.000;čelada;čelada, cepin, dereze;15815;50;0
35;590;Gozdec;1075;46.33850;13.49390;Prestreljenik;2499;mimo Doma Petra Skalarja;345;6.88;2;1;;1424;1590;Julijske Alpe - zahodni del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;14196;114;2
40;566;Vršič;1611;46.43360;13.74350;Veliki Ozebnik;2480;čez Jalovško škrbino;335;;;0;;869;1200;TNP 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;12268;50;2
40;568;Vršič;1611;46.43360;13.74350;Veliki Ozebnik;2480;mimo Zavetišča pod Špičkom;320;;;0;;869;1250;TNP 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;8028;53;0
40;205;Zadnja Trenta (Flori);900;46.40430;13.70980;Veliki Ozebnik;2480;mimo Zavetišča pod Špičkom;305;;;0;;1580;1590;TNP 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;7593;39;1
40;578;Zadnja Trenta (Flori);900;46.40430;13.70980;Veliki Ozebnik;2480;čez Jalovško škrbino;320;;;0;;1580;1600;TNP 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;5603;41;0
42;225;V Koncu;900;46.34200;14.56820;Dolgi hrbet;2473;čez Kokrsko sedlo;300;6.09;3;1;;1573;1700;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;30237;48;8
42;684;Ravenska Kočna;1000;46.38500;14.53640;Dolgi hrbet;2473;mimo žičnice in po Frischaufovi poti;300;5.67;3;1;;1473;1473;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;18475;53;3
42;754;V  Koncu;900;46.34200;14.56820;Dolgi hrbet;2473;čez Gamsov skret;285;5.90;3;0;;1573;1573;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;12416;71;0
42;5493;Ravenska Kočna;1000;46.38500;14.53640;Dolgi hrbet;2473;po ferati in Frischaufovi poti;330;4.85;2;1;;1473;1473;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;6629;77;0
42;5494;Ravenska Kočna;980;46.38920;14.53190;Dolgi hrbet;2473;čez Štularjevo planino in po Frischaufovi poti;300;5.89;3;1;;1493;1493;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;2720;44;0
42;5492;Ravenska Kočna;1000;46.38500;14.53640;Dolgi hrbet;2473;umik Žrela in po Frischaufovi poti;305;5.70;3;1;;1473;1493;Kamniške in Savinjske Alpe 1:50.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;1980;67;0
43;207;Pišnica;870;46.46880;13.78330;Špik;2472;skozi Kačji graben;280;5.64;2;1;;1602;1602;TNP 1 : 50.000;čelada;čelada, cepin, dereze;175377;27;81
43;206;Ruski križ;1036;46.44440;13.77460;Špik;2472;mimo Koče v Krnici;290;6.87;3;1;;1436;1550;TNP 1 : 50.000;čelada;čelada, cepin, dereze;130737;51;96
43;4612;Ruski križ;1036;46.44440;13.77460;Špik;2472;skozi Kačji graben;285;5.68;2;1;;1436;1585;TNP 1:50.000;čelada;čelada, cepin, dereze;40192;43;3
43;4608;Pišnica;850;46.46880;13.78330;Špik;2472;mimo Koče v Krnici;330;9.26;3;1;;1622;1700;TNP 1:50.000;čelada;čelada, cepin, dereze;39158;57;8
46;1207;Zadnjica;642;46.38240;13.76040;Mišeljski Konec;2464;čez Dolič;375;11.78;;0;;1822;1840;TNP 1 : 50.000;čelada;čelada, cepin, dereze;13252;68;0
48;209;Dolina Kot;950;46.41570;13.89770;Begunjski vrh;2461;;280;6.41;2;1;;1511;1515;Triglav 1:25.000;čelada;čelada, cepin, dereze;32712;61;4
48;687;Aljažev dom v Vratih;987;46.41280;13.84660;Begunjski vrh;2461;Tominškova pot;295;5.35;3;1;;1474;1475;Triglav 1:25.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;13871;44;0
48;686;Aljažev dom v Vratih;987;46.41280;13.84660;Begunjski vrh;2461;čez Prag;300;7.03;3;1;;1474;1480;Triglav 1:25.000;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;11329;49;1
48;932;Turkov rovt (Vrata);941;46.41790;13.85800;Begunjski vrh;2461;snežni pristop;270;5.43;;0;;1520;1520;Triglav 1 : 25.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;9563;34;1
48;5986;Dolina Krma;944;46.38510;13.90710;Begunjski vrh;2461;;345;10.20;1;1;;1517;1630;TNP 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;8310;79;0
48;3312;Konec ceste na Pokljuki;1312;46.33860;13.90450;Begunjski vrh;2461;;355;12.89;2;1;;1149;1350;Triglav 1:25.000;čelada;čelada, cepin, dereze;6849;125;0
49;226;V Koncu;900;46.34200;14.56820;Štruca;2457;čez Kokrsko sedlo;310;6.22;2;1;;1557;1700;Kamniške in Savinjske Alpe 1:50.000;čelada;čelada, cepin, dereze;20132;45;1
