gora_id;povezava_poti
517;https://www.hribi.net/izlet/rogla_hotel_planja_ribniska_koca/4/517/8843
517;https://www.hribi.net/izlet/mislinja_ribniska_koca/4/517/9922
517;https://www.hribi.net/izlet/lovrenc_na_pohorju_pokopalisce_ribniska_koca/4/517/8850
518;https://www.hribi.net/izlet/ribniska_koca_mali_crni_vrh/4/518/885
518;https://www.hribi.net/izlet/grmovskov_dom_pod_veliko_kopo_mali_crni_vrh/4/518/8844
518;https://www.hribi.net/izlet/mislinja_mali_crni_vrh/4/518/9923
519;https://www.hribi.net/izlet/mislinja_crni_vrh/4/519/1336
519;https://www.hribi.net/izlet/ribniska_koca_crni_vrh/4/519/886
519;https://www.hribi.net/izlet/grmovskov_dom_pod_veliko_kopo_crni_vrh/4/519/890
519;https://www.hribi.net/izlet/dovze_crni_vrh/4/519/3095
520;https://www.hribi.net/izlet/ribniska_koca_grmovskov_dom_pod_veliko_kopo/4/520/887
520;https://www.hribi.net/izlet/dovze_grmovskov_dom_pod_veliko_kopo/4/520/3091
520;https://www.hribi.net/izlet/partizanski_dom_kope_grmovskov_dom_pod_veliko_kopo/4/520/10460
520;https://www.hribi.net/izlet/mislinja_grmovskov_dom_pod_veliko_kopo/4/520/9921
520;https://www.hribi.net/izlet/koca_planinc_grmovskov_dom_pod_veliko_kopo/4/520/10469
520;https://www.hribi.net/izlet/brnesko_sedlo_grmovskov_dom_pod_veliko_kopo/4/520/10465
521;https://www.hribi.net/izlet/grmovskov_dom_velika_kopa/4/521/888
521;https://www.hribi.net/izlet/dovze_velika_kopa/4/521/3092
521;https://www.hribi.net/izlet/brda_velika_kopa/4/521/3094
521;https://www.hribi.net/izlet/koca_planinc_velika_kopa/4/521/10468
521;https://www.hribi.net/izlet/brnesko_sedlo_velika_kopa/4/521/10464
521;https://www.hribi.net/izlet/partizanski_dom_kope_velika_kopa/4/521/10459
521;https://www.hribi.net/izlet/vuhred_velika_kopa/4/521/10456
522;https://www.hribi.net/izlet/ribnica_na_pohorju_koca_na_pesniku/4/522/891
522;https://www.hribi.net/izlet/ribnica_na_pohorju_koca_na_pesniku_po_cesti/4/522/892
523;https://www.hribi.net/izlet/kupljenik_babji_zob/21/523/895
523;https://www.hribi.net/izlet/selski_most_babji_zob_cez_kupljenik/21/523/5330
523;https://www.hribi.net/izlet/gozdarska_koca_rovtarica_babji_zob_skozi_gladko_dolino/21/523/3901
523;https://www.hribi.net/izlet/gozdarska_koca_rovtarica_babji_zob_cez_zontarico/21/523/3905
523;https://www.hribi.net/izlet/selski_most_babji_zob/21/523/5320
524;https://www.hribi.net/izlet/kupljenik_danejeva_planina/21/524/896
524;https://www.hribi.net/izlet/selski_most_danejeva_planina/21/524/5327
525;https://www.hribi.net/izlet/smrecje_lovska_koca_stanic_po_cesti/11/525/897
526;https://www.hribi.net/izlet/smrecje_pecovnik_po_cesti/11/526/898
526;https://www.hribi.net/izlet/jezerski_vrh_pecovnik/11/526/5736
527;https://www.hribi.net/izlet/podpec_sveta_ana/26/527/3671
527;https://www.hribi.net/izlet/jezero_sveta_ana/26/527/1307
527;https://www.hribi.net/izlet/preserje_sveta_ana/26/527/900
528;https://www.hribi.net/izlet/povlje_krnicarjeva_koca_na_planini_javornik/3/528/903
528;https://www.hribi.net/izlet/lasko_krnicarjeva_koca_na_planini_javornik/3/528/996
528;https://www.hribi.net/izlet/povlje_krnicarjeva_koca_na_planini_javornik_dolenceva_pot_cez_veliko_poljano/3/528/904
528;https://www.hribi.net/izlet/dom_pod_storzicem_krnicarjeva_koca_na_planini_javornik/3/528/8209
528;https://www.hribi.net/izlet/zalog_krnicarjeva_koca_na_planini_javornik/3/528/5978
529;https://www.hribi.net/izlet/kozarnice_srednji_golak_cez_mali_golak/26/529/905
529;https://www.hribi.net/izlet/skrbina_srednji_golak/26/529/2855
530;https://www.hribi.net/izlet/gabrje_limbarska_gora_pes_pot/25/530/908
530;https://www.hribi.net/izlet/krasnja_limbarska_gora/25/530/907
530;https://www.hribi.net/izlet/blagovica_limbarska_gora/25/530/2945
530;https://www.hribi.net/izlet/gradisko_jezero_limbarska_gora/25/530/7149
530;https://www.hribi.net/izlet/moravce_limbarska_gora_skozi_gabrje/25/530/910
530;https://www.hribi.net/izlet/moravce_limbarska_gora_skozi_serjuce/25/530/909
530;https://www.hribi.net/izlet/zavrh_pri_trojanah_limbarska_gora_cez_golcaj/25/530/3592
530;https://www.hribi.net/izlet/pece_limbarska_gora/25/530/7621
530;https://www.hribi.net/izlet/kandrse_trata_limbarska_gora/25/530/7619
531;https://www.hribi.net/izlet/rudno_polje_srednji_selisnik_snezni_pristop/1/531/911
532;https://www.hribi.net/izlet/koca_pri_savici_slap_savica/1/532/912
533;https://www.hribi.net/izlet/petacev_graben_sveta_jedert/5/533/2473
533;https://www.hribi.net/izlet/selo_nad_polhovim_gradcem_sveta_jedert/5/533/913
534;https://www.hribi.net/izlet/sv_andrej_sveti_ozbolt_nad_zmincem/5/534/2261
534;https://www.hribi.net/izlet/selo_nad_polhovim_gradcem_sveti_ozbolt_nad_zmincem_po_cesti/5/534/914
534;https://www.hribi.net/izlet/pustal_na_dobravi_sveti_ozbolt_nad_zmincem/5/534/7541
534;https://www.hribi.net/izlet/sveta_barbara_nova_hrastnica_sveti_ozbolt_nad_zmincem/5/534/7543
535;https://www.hribi.net/izlet/selo_nad_polhovim_gradcem_mlaka/5/535/915
535;https://www.hribi.net/izlet/prosen_mlaka/5/535/916
539;https://www.hribi.net/izlet/brezje_pri_trzicu_vasko/3/539/921
539;https://www.hribi.net/izlet/brezje_pri_trzicu_vasko_vzhodna_pot/3/539/7799
539;https://www.hribi.net/izlet/vodohran_zegnani_studenec_vasko/3/539/7800
540;https://www.hribi.net/izlet/sport_hotel_planina_zajavornik/1/540/922
541;https://www.hribi.net/izlet/solkan_sabotin_juzna_pot/26/541/926
541;https://www.hribi.net/izlet/solkan_sabotin_severna_pot/26/541/945
541;https://www.hribi.net/izlet/za_koridorjem_sabotin_direktna_pot/26/541/4341
541;https://www.hribi.net/izlet/za_koridorjem_sabotin_po_grebenu/26/541/4343
541;https://www.hribi.net/izlet/podsabotin_sabotin/26/541/5299
542;https://www.hribi.net/izlet/ljubelj_na_mozeh/11/542/927
543;https://www.hribi.net/izlet/zgornje_poljcane_boc_cez_babo/11/543/1370
543;https://www.hribi.net/izlet/zgornje_poljcane_boc_cez_balunjaco/11/543/1371
543;https://www.hribi.net/izlet/zgornje_poljcane_boc_mimo_doma_na_bocu_in_po_plezalni_poti/11/543/5295
543;https://www.hribi.net/izlet/zgornji_gabernik_boc_cez_galke_in_balunjaco_-_krozna_pot/11/543/4763
543;https://www.hribi.net/izlet/dom_na_bocu_boc_po_sencni_poti/11/543/8952
543;https://www.hribi.net/izlet/studenice_boc_po_cesti/11/543/4896
543;https://www.hribi.net/izlet/zgornje_poljcane_boc_po_cesti_in_sencni_poti/11/543/5167
543;https://www.hribi.net/izlet/zgornja_kostrivnica_boc_mimo_koce_velikonocnice/11/543/7339
543;https://www.hribi.net/izlet/zgornja_kostrivnica_boc/11/543/7338
543;https://www.hribi.net/izlet/zgornje_poljcane_boc_po_cesti/11/543/5097
543;https://www.hribi.net/izlet/makole_boc_sencna_pot/11/543/8686
543;https://www.hribi.net/izlet/makole_boc_cez_balunjaco/11/543/8691
543;https://www.hribi.net/izlet/cerovec_pod_bocem_boc_cez_balunjaco/11/543/8961
543;https://www.hribi.net/izlet/cerovec_pod_bocem_boc_sencna_pot/11/543/8960
543;https://www.hribi.net/izlet/okrepcevalnica_zelena_dolina_boc_cez_balunjaco/11/543/9638
543;https://www.hribi.net/izlet/brzika_boc_cez_balunjaco/11/543/9647
543;https://www.hribi.net/izlet/brzika_boc_sencna_pot/11/543/9648
543;https://www.hribi.net/izlet/okrepcevalnica_zelena_dolina_boc_sencna_pot/11/543/9637
543;https://www.hribi.net/izlet/zgornje_poljcane_boc/11/543/10863
543;https://www.hribi.net/izlet/pecica_boc/11/543/10870
543;https://www.hribi.net/izlet/pecica_boc_cez_balunjaco/11/543/10869
543;https://www.hribi.net/izlet/pecica_boc_sencna_pot/11/543/10871
544;https://www.hribi.net/izlet/stahovica_sveti_primoz_nad_kamnikom_po_cesti/3/544/929
545;https://www.hribi.net/izlet/lokve_poldanovec/26/545/935
545;https://www.hribi.net/izlet/dom_na_lazni_poldanovec/26/545/3172
545;https://www.hribi.net/izlet/gorenja_trebusa_poldanovec_poldanovska_grapa/26/545/8384
546;https://www.hribi.net/izlet/hotavlje_dom_na_slajki/21/546/936
546;https://www.hribi.net/izlet/hotavlje_dom_na_slajki_po_cesti/21/546/937
546;https://www.hribi.net/izlet/hotavlje_dom_na_slajki_cez_belo/21/546/8024
546;https://www.hribi.net/izlet/podgora_dom_na_slajki/21/546/8028
547;https://www.hribi.net/izlet/sovodenj_koca_na_ermanovcu_skozi_miklavzevo_grapo/21/547/1908
547;https://www.hribi.net/izlet/sovodenj_koca_na_ermanovcu_razgledna_pot/21/547/1907
547;https://www.hribi.net/izlet/hotavlje_koca_na_ermanovcu_cez_slajko/21/547/938
547;https://www.hribi.net/izlet/kopacnica_koca_na_ermanovcu/21/547/3033
547;https://www.hribi.net/izlet/hotavlje_koca_na_ermanovcu_po_cesti/21/547/939
547;https://www.hribi.net/izlet/trebija_koca_na_ermanovcu_cez_ermanovec/21/547/4412
547;https://www.hribi.net/izlet/podlanisce_koca_na_ermanovcu/21/547/5801
547;https://www.hribi.net/izlet/cerkno_koca_na_ermanovcu_skozi_planino_pri_cerknem/21/547/5808
547;https://www.hribi.net/izlet/sovodenj_koca_na_ermanovcu_po_cesti/21/547/5799
547;https://www.hribi.net/izlet/cerkno_koca_na_ermanovcu_cez_kladje/21/547/5805
547;https://www.hribi.net/izlet/dolenji_novaki_pod_kovkom_koca_na_ermanovcu/21/547/7316
547;https://www.hribi.net/izlet/podgora_koca_na_ermanovcu_cez_slajko/21/547/8032
549;https://www.hribi.net/izlet/crngrob_sveti_nadangel_gabrijel_planica/21/549/940
549;https://www.hribi.net/izlet/krizna_gora_sveti_nadangel_gabrijel_planica/21/549/5246
549;https://www.hribi.net/izlet/praprotno_sveti_nadangel_gabrijel_planica/21/549/3252
549;https://www.hribi.net/izlet/moskrin_sveti_nadangel_gabrijel_planica/21/549/944
549;https://www.hribi.net/izlet/rakovica_sveti_nadangel_gabrijel_planica/21/549/3043
549;https://www.hribi.net/izlet/cepulje_sveti_nadangel_gabrijel_planica/21/549/5746
549;https://www.hribi.net/izlet/skofja_loka_sveti_nadangel_gabrijel_planica/21/549/7325
549;https://www.hribi.net/izlet/dorfarje_sveti_nadangel_gabrijel_planica/21/549/5248
549;https://www.hribi.net/izlet/pevno_sveti_nadangel_gabrijel_planica/21/549/6633
549;https://www.hribi.net/izlet/vester_sveti_nadangel_gabrijel_planica/21/549/7328
550;https://www.hribi.net/izlet/skofja_loka_sveti_kriz_krizna_gora/21/550/4329
550;https://www.hribi.net/izlet/crngrob_sveti_kriz_krizna_gora_cez_planico/21/550/941
550;https://www.hribi.net/izlet/praprotno_sveti_kriz_krizna_gora/21/550/3253
550;https://www.hribi.net/izlet/moskrin_sveti_kriz_krizna_gora_cez_cavrn/21/550/943
550;https://www.hribi.net/izlet/moskrin_sveti_kriz_krizna_gora_po_cesti/21/550/942
550;https://www.hribi.net/izlet/krizna_gora_sveti_kriz_krizna_gora/21/550/5247
550;https://www.hribi.net/izlet/crngrob_sveti_kriz_krizna_gora/21/550/5244
550;https://www.hribi.net/izlet/vester_sveti_kriz_krizna_gora/21/550/7327
550;https://www.hribi.net/izlet/dorfarje_sveti_kriz_krizna_gora_cez_planico/21/550/5250
550;https://www.hribi.net/izlet/pevno_sveti_kriz_krizna_gora_cez_planico/21/550/6635
550;https://www.hribi.net/izlet/dorfarje_sveti_kriz_krizna_gora/21/550/5251
550;https://www.hribi.net/izlet/pevno_sveti_kriz_krizna_gora/21/550/6634
551;https://www.hribi.net/izlet/turski_klanec_mrzovec/26/551/2838
551;https://www.hribi.net/izlet/mala_lazna_mrzovec_po_cesti/26/551/2836
551;https://www.hribi.net/izlet/nemci_mrzovec/26/551/7438
554;https://www.hribi.net/izlet/brinje_planica_cez_vrse/11/554/949
554;https://www.hribi.net/izlet/brinje_planica_cez_borovje/11/554/3393
554;https://www.hribi.net/izlet/dovje_planica_mimo_seducnika_in_cez_sedlo/11/554/5121
555;https://www.hribi.net/izlet/gostisce_pekel_soteska_pekel_5_slap_po_soteski/26/555/950
555;https://www.hribi.net/izlet/gostisce_pekel_soteska_pekel_5_slap_cez_pristavo/26/555/951
556;https://www.hribi.net/izlet/snezniska_grda_jama_mali_sneznik/26/556/954
556;https://www.hribi.net/izlet/sviscaki_mali_sneznik/26/556/5680
556;https://www.hribi.net/izlet/grda_draga_mali_sneznik/26/556/5679
556;https://www.hribi.net/izlet/masun_mali_sneznik/26/556/7931
557;https://www.hribi.net/izlet/planina_pod_golico_jeseniska_planina/11/557/2086
557;https://www.hribi.net/izlet/martincev_rovt_jeseniska_planina/11/557/957
559;https://www.hribi.net/izlet/lokve_stanov_rob/26/559/960
559;https://www.hribi.net/izlet/dom_na_lazni_stanov_rob/26/559/3173
560;https://www.hribi.net/izlet/kapelska_koca___eisenkappler_hutte_ojstrc___hochobir/11/560/3146
560;https://www.hribi.net/izlet/sajda___schaidasattel_ojstrc___hochobir/11/560/965
560;https://www.hribi.net/izlet/kurnikovo_sedlo_ojstrc___hochobir_pes_pot/11/560/961
560;https://www.hribi.net/izlet/suha___zauchen_ojstrc___hochobir_skozi_bozicev_graben/11/560/3142
560;https://www.hribi.net/izlet/suha___zauchen_ojstrc___hochobir_skozi_kunetov_graben/11/560/3141
560;https://www.hribi.net/izlet/podkanja_vas___wildenstein_ojstrc___hochobir/11/560/6534
561;https://www.hribi.net/izlet/kurnikovo_sedlo_obirska_planina/11/561/963
561;https://www.hribi.net/izlet/sajda___zell-schaida_obirska_planina/11/561/966
562;https://www.hribi.net/izlet/kurnikovo_sedlo_kapelska_koca___eisenkappler_hutte_pes_pot/11/562/962
562;https://www.hribi.net/izlet/sajda___zell-schaida_kapelska_koca___eisenkappler_hutte/11/562/967
562;https://www.hribi.net/izlet/suha___zauchen_kapelska_koca___eisenkappler_hutte_skozi_kunetov_graben/11/562/3144
562;https://www.hribi.net/izlet/suha___zauchen_kapelska_koca___eisenkappler_hutte_skozi_bozicev_graben/11/562/3145
562;https://www.hribi.net/izlet/rebrca___rechberg_kapelska_koca___eisenkappler_hutte_mimo_bukovnika_in_preko_pocule/11/562/6536
562;https://www.hribi.net/izlet/podkanja_vas___wildenstein_kapelska_koca___eisenkappler_hutte/11/562/6535
562;https://www.hribi.net/izlet/rebrca___rechberg_kapelska_koca___eisenkappler_hutte_cez_rokov_vrh_in_poculo/11/562/6544
563;https://www.hribi.net/izlet/rifugio_nordio_planina_dolnica_dolinza_alm/27/563/969
563;https://www.hribi.net/izlet/kociska_planina___koutschitz_alm_planina_dolnica_dolinza_alm_po_cesti/27/563/1286
564;https://www.hribi.net/izlet/rifugio_nordio_planina_bistrica_hutte_oisternig_cez_lom/27/564/971
564;https://www.hribi.net/izlet/rifugio_nordio_planina_bistrica_hutte_oisternig_direktna_pot/27/564/970
564;https://www.hribi.net/izlet/rifugio__nordio_planina_bistrica_hutte_oisternig_cez_sella_pleccia/27/564/981
568;https://www.hribi.net/izlet/rifugio_nordio_ojstrnik_osternig_direktna_pot/27/568/972
568;https://www.hribi.net/izlet/rifugio_nordio_ojstrnik_osternig_cez_lom/27/568/973
568;https://www.hribi.net/izlet/rifugio__nordio_ojstrnik_osternig_cez_sella_pleccia/27/568/982
569;https://www.hribi.net/izlet/rifugio_nordio_gozman_cez_lom/27/569/975
569;https://www.hribi.net/izlet/rifugio__nordio_gozman_cez_sella_pleccia/27/569/980
569;https://www.hribi.net/izlet/rifugio_nordio_gozman_direktna_pot/27/569/976
570;https://www.hribi.net/izlet/rifugio_nordio_marija_snezna_maria_schnee_pod_gozmanom_direktna_pot/27/570/977
570;https://www.hribi.net/izlet/rifugio_nordio_marija_snezna_maria_schnee_pod_gozmanom_cez_lom/27/570/978
570;https://www.hribi.net/izlet/rifugio__nordio_marija_snezna_maria_schnee_pod_gozmanom_cez_sella_pleccia/27/570/979
571;https://www.hribi.net/izlet/senozece_vremscica/26/571/1400
571;https://www.hribi.net/izlet/volce_vremscica/26/571/1626
571;https://www.hribi.net/izlet/loscica_vremscica/26/571/3699
571;https://www.hribi.net/izlet/gabrce_vremscica/26/571/1399
571;https://www.hribi.net/izlet/gornje_lezece_vremscica/26/571/2421
571;https://www.hribi.net/izlet/matavun_vremscica/26/571/3696
571;https://www.hribi.net/izlet/famlje_vremscica/26/571/3698
571;https://www.hribi.net/izlet/podgora_vremscica/26/571/3697
572;https://www.hribi.net/izlet/rifugio__nordio_schonwipfel_schutz_hutte_cez_sella_pleccia/27/572/983
573;https://www.hribi.net/izlet/rifugio__nordio_zahomec_achomitzer_berg_cez_sella_pleccia/27/573/984
574;https://www.hribi.net/izlet/dom_na_osankarici_posestvo_sumik_mimo_taborisca/4/574/989
574;https://www.hribi.net/izlet/koca_na_klopnem_vrhu_posestvo_sumik/4/574/3942
574;https://www.hribi.net/izlet/ruska_koca_na_arehu_posestvo_sumik/4/574/8754
574;https://www.hribi.net/izlet/sveti_trije_kralji_posestvo_sumik/4/574/8727
574;https://www.hribi.net/izlet/dom_na_osankarici_posestvo_sumik_mimo_crnega_jezera/4/574/8753
574;https://www.hribi.net/izlet/ruse_posestvo_sumik_mimo_sv_marije/4/574/9168
574;https://www.hribi.net/izlet/smolnik_marotov_most_posestvo_sumik_po_dolini_lobnice/4/574/9172
575;https://www.hribi.net/izlet/koca_na_sumiku_dom_na_osankarici_mimo_taborisca/4/575/988
575;https://www.hribi.net/izlet/oplotnica_dom_na_osankarici_mimo_crnega_jezera/4/575/4437
575;https://www.hribi.net/izlet/koca_na_klopnem_vrhu_dom_na_osankarici/4/575/3941
575;https://www.hribi.net/izlet/oplotnica_dom_na_osankarici_po_kebeljski_transverzali/4/575/4439
575;https://www.hribi.net/izlet/sveti_trije_kralji_dom_na_osankarici_mimo_crnega_jezera/4/575/8643
575;https://www.hribi.net/izlet/koca_na_sumiku_dom_na_osankarici_mimo_crnega_jezera/4/575/8743
575;https://www.hribi.net/izlet/kebelj_dom_na_osankarici_mimo_kosa/4/575/8651
575;https://www.hribi.net/izlet/oplotnica_dom_na_osankarici_mimo_sv_treh_kraljev/4/575/8640
575;https://www.hribi.net/izlet/kebelj_dom_na_osankarici_mimo_sv_treh_kraljev/4/575/8649
578;https://www.hribi.net/izlet/baselj_dom_na_lovrencu_baselj/3/578/4887
578;https://www.hribi.net/izlet/lasko_dom_na_lovrencu_baselj/3/578/994
578;https://www.hribi.net/izlet/babni_vrt_dom_na_lovrencu_baselj_skozi_gozd/3/578/6382
578;https://www.hribi.net/izlet/povlje_dom_na_lovrencu_baselj/3/578/6380
579;https://www.hribi.net/izlet/lasko_sveti_lovrenc_baselj/3/579/995
579;https://www.hribi.net/izlet/baselj_sveti_lovrenc_baselj/3/579/4888
579;https://www.hribi.net/izlet/baselj_sveti_lovrenc_baselj_cez_gradisce/3/579/4876
579;https://www.hribi.net/izlet/povlje_sveti_lovrenc_baselj/3/579/6381
579;https://www.hribi.net/izlet/babni_vrt_sveti_lovrenc_baselj_skozi_gozd/3/579/6383
580;https://www.hribi.net/izlet/stara_fuzina_koca_na_vojah/1/580/1007
581;https://www.hribi.net/izlet/trate____johannsenruhe_ovcji_vrh_kozjak___geissberg_kosiak_jugozahodna_pot/11/581/1013
581;https://www.hribi.net/izlet/podnar___bodenbauer_ovcji_vrh_kozjak___geissberg_kosiak_mimo_celovske_koce/11/581/1021
581;https://www.hribi.net/izlet/podnar___bodenbauer_ovcji_vrh_kozjak___geissberg_kosiak_direktna_pot/11/581/1014
581;https://www.hribi.net/izlet/podnar___bodenbauer_ovcji_vrh_kozjak___geissberg_kosiak_cez_karweg_in_jugozahodna_pot/11/581/5027
581;https://www.hribi.net/izlet/vgriz___ogris_ovcji_vrh_kozjak___geissberg_kosiak_direktna_pot/11/581/1015
581;https://www.hribi.net/izlet/vgriz___ogris_ovcji_vrh_kozjak___geissberg_kosiak_mimo_celovske_koce/11/581/1022
581;https://www.hribi.net/izlet/trate___johannsenruhe_ovcji_vrh_kozjak___geissberg_kosiak_jugovzhodna_pot/11/581/5020
581;https://www.hribi.net/izlet/podnar___bodenbauer_ovcji_vrh_kozjak___geissberg_kosiak_cez_karweg_in_jugovzhodna_pot/11/581/5026
582;https://www.hribi.net/izlet/trate____johannsenruhe_celovska_koca___klagenfurter_hutte/11/582/1016
582;https://www.hribi.net/izlet/podnar___bodenbauer_celovska_koca___klagenfurter_hutte/11/582/1019
582;https://www.hribi.net/izlet/ljubelj_celovska_koca___klagenfurter_hutte_mimo_vatelce_oz_sklede/11/582/5072
582;https://www.hribi.net/izlet/podnar___bodenbauer_celovska_koca___klagenfurter_hutte_cez_karweg/11/582/4077
582;https://www.hribi.net/izlet/vgriz___ogris_celovska_koca___klagenfurter_hutte/11/582/1020
583;https://www.hribi.net/izlet/vgriz___ogris_vgrizeva_planina___ogrisalm/11/583/1017
583;https://www.hribi.net/izlet/podnar___bodenbauer_vgrizeva_planina___ogrisalm/11/583/1018
583;https://www.hribi.net/izlet/poden___bodental_vgrizeva_planina___ogrisalm/11/583/7141
583;https://www.hribi.net/izlet/slovenji_plajberk___windisch_bleiberg_vgrizeva_planina___ogrisalm/11/583/7139
584;https://www.hribi.net/izlet/ravne_planina_za_crno_goro/1/584/1025
584;https://www.hribi.net/izlet/bohinjska_bistrica_planina_za_crno_goro/1/584/6523
584;https://www.hribi.net/izlet/vrh_bace_planina_za_crno_goro/1/584/4020
584;https://www.hribi.net/izlet/bohinjsko_sedlo_planina_za_crno_goro/1/584/4016
584;https://www.hribi.net/izlet/petrovo_brdo_planina_za_crno_goro/1/584/4025
584;https://www.hribi.net/izlet/podbrdo_planina_za_crno_goro_cez_vrh_bace/1/584/4029
585;https://www.hribi.net/izlet/dom_trilobit_planina_seca/11/585/1034
585;https://www.hribi.net/izlet/konec_ceste_pod_strusko_strmela_planina_seca_lovska_in_rudarska_ucna_pot/11/585/2324
585;https://www.hribi.net/izlet/rute_zavrh___barental_planina_seca/11/585/2532
586;https://www.hribi.net/izlet/tinckova_koca_svacica_cez_smokusko_planino/11/586/1040
586;https://www.hribi.net/izlet/tinckova_koca_svacica_cez_zagon/11/586/1055
586;https://www.hribi.net/izlet/ljubelj_svacica_zgornja_pot/11/586/3354
586;https://www.hribi.net/izlet/trate____johannsenruhe_svacica/11/586/1041
586;https://www.hribi.net/izlet/podnar___bodenbauer_svacica/11/586/1062
586;https://www.hribi.net/izlet/ljubelj_svacica_mimo_vatelce_oz_sklede/11/586/4072
586;https://www.hribi.net/izlet/vgriz___ogris_svacica/11/586/1063
586;https://www.hribi.net/izlet/podnar___bodenbauer_svacica_cez_melisce/11/586/4084
586;https://www.hribi.net/izlet/podnar___bodenbauer_svacica_cez_karweg/11/586/4078
587;https://www.hribi.net/izlet/ribcev_laz_planinska_koca_merjasec/1/587/3249
587;https://www.hribi.net/izlet/ukanc_planinska_koca_merjasec_skozi_zagarjev_graben/1/587/3250
587;https://www.hribi.net/izlet/planina_storeca_raven_planinska_koca_merjasec/1/587/1044
588;https://www.hribi.net/izlet/ski_hotel_vogel_vogel_po_zahodnih_pobocjih_smucisca_vogel/1/588/1047
588;https://www.hribi.net/izlet/planina_kuk_vogel_direktna_pot/1/588/1224
588;https://www.hribi.net/izlet/ski_hotel_vogel_vogel_po_severozahodnih_pobocjih_visokega_orlovega_roba/1/588/1048
588;https://www.hribi.net/izlet/ukanc_vogel_cez_planino_zadnji_vogel/1/588/3511
588;https://www.hribi.net/izlet/ski_hotel_vogel_vogel_cez_planino_zadnji_vogel/1/588/3508
588;https://www.hribi.net/izlet/planina_kuk_vogel_cez_globoko/1/588/1227
588;https://www.hribi.net/izlet/ski_hotel_vogel_vogel_cez_sedlo_sija/1/588/3506
588;https://www.hribi.net/izlet/tolminske_ravne_vogel_po_mulatjeri/1/588/6074
588;https://www.hribi.net/izlet/tolminske_ravne_vogel_strma_pot/1/588/6066
588;https://www.hribi.net/izlet/planina_storeca_raven_vogel_po_severozahodnih_pobocjih_visokega_orlovega_roba/1/588/1045
588;https://www.hribi.net/izlet/planina_storeca_raven_vogel_po_zahodnih_pobocjih_smucisca_vogel/1/588/1046
588;https://www.hribi.net/izlet/ukanc_vogel_cez_globoko/1/588/3513
588;https://www.hribi.net/izlet/kneske_ravne_vogel_mimo_koce_na_planini_razor/1/588/7354
588;https://www.hribi.net/izlet/tolminske_ravne_vogel_strma_pot_in_cez_globoko/1/588/6077
588;https://www.hribi.net/izlet/tolminske_ravne_vogel_po_mulatjeri_in_cez_globoko/1/588/6079
588;https://www.hribi.net/izlet/kneske_ravne_vogel_cez_zabiski_kuk/1/588/7087
588;https://www.hribi.net/izlet/kneske_ravne_proscek_vogel_mimo_koce_na_planini_razor/1/588/7370
588;https://www.hribi.net/izlet/kneske_ravne_proscek_vogel_cez_zabiski_kuk/1/588/6936
589;https://www.hribi.net/izlet/ski_hotel_vogel_vrh_krnic_po_zahodnih_pobocjih_smucisca_vogel/1/589/1049
589;https://www.hribi.net/izlet/ski_hotel_vogel_vrh_krnic_po_severozahodnih_pobocjih_visokega_orlovega_roba/1/589/1050
589;https://www.hribi.net/izlet/planina_kuk_vrh_krnic_cez_vogel/1/589/6506
589;https://www.hribi.net/izlet/tolminske_ravne_vrh_krnic_strma_pot_in_cez_globoko/1/589/6087
589;https://www.hribi.net/izlet/tolminske_ravne_vrh_krnic_po_mulatjeri_in_cez_globoko/1/589/6086
589;https://www.hribi.net/izlet/tolminske_ravne_vrh_krnic_po_mulatjeri_in_cez_vogel/1/589/6084
589;https://www.hribi.net/izlet/tolminske_ravne_vrh_krnic_strma_pot_in_cez_vogel/1/589/6085
589;https://www.hribi.net/izlet/ukanc_vrh_krnic_cez_globoko/1/589/7861
590;https://www.hribi.net/izlet/planina_blato_bela_glava/1/590/1292
591;https://www.hribi.net/izlet/sveti_rok_sele_postarski_dom_pod_plesivcem/11/591/1058
591;https://www.hribi.net/izlet/slovenj_gradec_postarski_dom_pod_plesivcem/11/591/5642
591;https://www.hribi.net/izlet/rimski_vrelec_postarski_dom_pod_plesivcem/11/591/7257
591;https://www.hribi.net/izlet/stari_trg_postarski_dom_pod_plesivcem/11/591/7262
592;https://www.hribi.net/izlet/koca_na_naravskih_ledinah_urslja_gora_plesivec/11/592/1924
592;https://www.hribi.net/izlet/postarski_dom_pod_plesivcem_urslja_gora_plesivec_cez_kozarnico/11/592/1059
592;https://www.hribi.net/izlet/ivarcko_jezero_urslja_gora_plesivec_zelezarska_pot/11/592/2511
592;https://www.hribi.net/izlet/zapornica_pod_malim_vrhom_urslja_gora_plesivec_po_cesti/11/592/1061
592;https://www.hribi.net/izlet/ciganija_urslja_gora_plesivec_zimska_pot/11/592/1923
592;https://www.hribi.net/izlet/andrejev_dom_na_slemenu_urslja_gora_plesivec/11/592/4935
592;https://www.hribi.net/izlet/postarski_dom_pod_plesivcem_urslja_gora_plesivec_cez_kal/11/592/1060
592;https://www.hribi.net/izlet/ciganija_urslja_gora_plesivec/11/592/4118
592;https://www.hribi.net/izlet/ivarcko_jezero_urslja_gora_plesivec_grofovska_pot/11/592/3058
592;https://www.hribi.net/izlet/ivarcko_jezero_urslja_gora_plesivec_cez_kozji_hrbet/11/592/3059
592;https://www.hribi.net/izlet/zerjav_urslja_gora_plesivec/11/592/4938
